@@@Starting_Logging: /Users/ian/Desktop/MoMa/MoMaPlusPlus/VRPlus_V1/data/logMoMa_20180320_002706_Dwell_1_data.csv

 ###START,0,0,0
6005,CURSOR XY ,199.0,196.0
6021,CURSOR XY ,199.0,196.0
6038,CURSOR XY ,199.0,196.0
6055,CURSOR XY ,199.0,196.0
6071,CURSOR XY ,199.0,196.0
6088,CURSOR XY ,199.0,196.0
6105,CURSOR XY ,199.0,196.0
6121,CURSOR XY ,199.0,196.0
6138,CURSOR XY ,199.0,196.0
6155,CURSOR XY ,199.0,196.0
6171,CURSOR XY ,199.0,196.0
6187,CURSOR XY ,199.0,196.0
6204,CURSOR XY ,199.0,196.0
6221,CURSOR XY ,199.0,196.0
6238,CURSOR XY ,199.0,196.0
6254,CURSOR XY ,199.0,196.0
6271,CURSOR XY ,199.0,196.0
6287,CURSOR XY ,199.0,196.0
6305,CURSOR XY ,199.0,196.0
6321,CURSOR XY ,199.0,196.0
6338,CURSOR XY ,199.0,196.0
6354,CURSOR XY ,199.0,196.0
6371,CURSOR XY ,199.0,196.0
6388,CURSOR XY ,199.0,196.0
6404,CURSOR XY ,199.0,196.0
6420,CURSOR XY ,199.0,196.0
6438,CURSOR XY ,199.0,196.0
6457,CURSOR XY ,199.0,196.0
6474,CURSOR XY ,199.0,196.0
6491,CURSOR XY ,199.0,196.0
6507,CURSOR XY ,198.0,196.0
6524,CURSOR XY ,191.0,196.0
6542,CURSOR XY ,177.0,188.0
6556,CURSOR XY ,158.0,173.0
6572,CURSOR XY ,133.0,156.0
6589,CURSOR XY ,118.0,144.0
6605,CURSOR XY ,118.0,144.0
6621,CURSOR XY ,93.0,127.0
6637,CURSOR XY ,93.0,127.0
6655,CURSOR XY ,84.0,121.0
6672,CURSOR XY ,84.0,121.0
6688,CURSOR XY ,83.0,118.0
6705,CURSOR XY ,83.0,118.0
6722,CURSOR XY ,83.0,117.0
6741,CURSOR XY ,85.0,117.0
6755,CURSOR XY ,87.0,117.0
6771,CURSOR XY ,87.0,117.0
6788,CURSOR XY ,88.0,117.0
6805,CURSOR XY ,89.0,115.0
6821,CURSOR XY ,89.0,113.0
6838,CURSOR XY ,90.0,111.0
6855,CURSOR XY ,90.0,109.0
6871,CURSOR XY ,90.0,106.0
6888,CURSOR XY ,90.0,103.0
6905,CURSOR XY ,90.0,100.0
6922,CURSOR XY ,88.0,98.0
6939,CURSOR XY ,85.0,94.0
6956,CURSOR XY ,85.0,94.0
6972,CURSOR XY ,85.0,93.0
6988,CURSOR XY ,85.0,92.0
7005,CURSOR XY ,85.0,92.0
7022,CURSOR XY ,85.0,91.0
7038,CURSOR XY ,85.0,91.0
7054,CURSOR XY ,85.0,91.0
7071,CURSOR XY ,85.0,91.0
7088,CURSOR XY ,85.0,91.0
7105,CURSOR XY ,85.0,91.0
7121,CURSOR XY ,85.0,91.0
7138,CURSOR XY ,85.0,91.0
7155,CURSOR XY ,85.0,91.0
7171,CURSOR XY ,85.0,91.0
7188,CURSOR XY ,85.0,91.0
7204,CURSOR XY ,85.0,91.0
7222,CURSOR XY ,85.0,91.0
7239,CURSOR XY ,85.0,91.0
7255,CURSOR XY ,85.0,91.0
7272,CURSOR XY ,85.0,91.0
7288,CURSOR XY ,85.0,91.0
7305,CURSOR XY ,85.0,91.0
7321,CURSOR XY ,85.0,91.0
7338,CURSOR XY ,85.0,91.0
7356,CURSOR XY ,85.0,91.0
7372,CURSOR XY ,85.0,91.0
7388,CURSOR XY ,85.0,91.0
7404,CURSOR XY ,85.0,91.0
7422,CURSOR XY ,85.0,91.0
7438,CURSOR XY ,85.0,91.0
7455,CURSOR XY ,85.0,91.0
7471,CURSOR XY ,85.0,91.0
7489,CURSOR XY ,85.0,91.0
7505,CURSOR XY ,85.0,91.0
7522,CURSOR XY ,85.0,91.0
7538,CURSOR XY ,85.0,91.0
7555,CURSOR XY ,85.0,91.0
7571,CURSOR XY ,85.0,91.0
7588,CURSOR XY ,85.0,91.0
7606,CURSOR XY ,85.0,91.0
7623,CURSOR XY ,85.0,91.0
7640,CURSOR XY ,85.0,91.0
7656,CURSOR XY ,85.0,91.0
7671,CURSOR XY ,85.0,91.0
7689,CURSOR XY ,85.0,91.0
7706,CURSOR XY ,85.0,91.0
7722,CURSOR XY ,85.0,91.0
7739,CURSOR XY ,85.0,91.0
7755,CURSOR XY ,85.0,91.0
7771,CURSOR XY ,85.0,91.0
7789,CURSOR XY ,85.0,91.0
7805,CURSOR XY ,85.0,91.0
7821,CURSOR XY ,85.0,91.0
7839,CURSOR XY ,85.0,91.0
7856,CURSOR XY ,85.0,91.0
7873,CURSOR XY ,85.0,91.0
7893,CURSOR XY ,85.0,91.0
7909,CURSOR XY ,85.0,91.0
###END,0,0,0,true,1921

###IN_COUNT_START,0,0,0,true,1921
1,0,0,0,0,0,0,0,
###IN_COUNT_END,0,0,0,true,1921

###IN_TIMES_START,0,0,0,true,1921
0,6905,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
###IN_TIMES_END,0,0,0,true,1921

###OUT_COUNT_START,0,0,0,true,1921
0,0,0,0,0,0,0,0,
###OUT_COUNT_END,0,0,0,true,1921

###OUT_TIMES_START,0,0,0,true,1921
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
###OUT_TIMES_END,0,0,0,true,1921

 ###START,0,1,6
9523,CURSOR XY ,194.0,205.0
9540,CURSOR XY ,194.0,205.0
9557,CURSOR XY ,194.0,205.0
9574,CURSOR XY ,194.0,205.0
9591,CURSOR XY ,194.0,205.0
9608,CURSOR XY ,194.0,205.0
9625,CURSOR XY ,194.0,205.0
9640,CURSOR XY ,194.0,205.0
9657,CURSOR XY ,194.0,205.0
9673,CURSOR XY ,194.0,205.0
9690,CURSOR XY ,194.0,205.0
9707,CURSOR XY ,194.0,205.0
9724,CURSOR XY ,194.0,205.0
9740,CURSOR XY ,194.0,205.0
9757,CURSOR XY ,194.0,205.0
9773,CURSOR XY ,194.0,205.0
9791,CURSOR XY ,194.0,205.0
9808,CURSOR XY ,194.0,205.0
9824,CURSOR XY ,194.0,205.0
9840,CURSOR XY ,194.0,205.0
9857,CURSOR XY ,194.0,205.0
9874,CURSOR XY ,194.0,205.0
9890,CURSOR XY ,194.0,205.0
9908,CURSOR XY ,194.0,205.0
9924,CURSOR XY ,194.0,205.0
9941,CURSOR XY ,195.0,205.0
9958,CURSOR XY ,198.0,205.0
9975,CURSOR XY ,206.0,205.0
9990,CURSOR XY ,217.0,204.0
10008,CURSOR XY ,231.0,204.0
10024,CURSOR XY ,246.0,204.0
10040,CURSOR XY ,261.0,204.0
10057,CURSOR XY ,274.0,206.0
10075,CURSOR XY ,284.0,208.0
10091,CURSOR XY ,292.0,211.0
10107,CURSOR XY ,298.0,212.0
10124,CURSOR XY ,303.0,214.0
10140,CURSOR XY ,306.0,214.0
10157,CURSOR XY ,309.0,214.0
10174,CURSOR XY ,312.0,214.0
10191,CURSOR XY ,315.0,213.0
10208,CURSOR XY ,319.0,212.0
10224,CURSOR XY ,321.0,210.0
10241,CURSOR XY ,325.0,209.0
10257,CURSOR XY ,328.0,209.0
10274,CURSOR XY ,330.0,209.0
10291,CURSOR XY ,332.0,209.0
10308,CURSOR XY ,333.0,209.0
10325,CURSOR XY ,334.0,209.0
10340,CURSOR XY ,334.0,209.0
10357,CURSOR XY ,335.0,208.0
10374,CURSOR XY ,335.0,208.0
10390,CURSOR XY ,335.0,208.0
10408,CURSOR XY ,335.0,208.0
10424,CURSOR XY ,335.0,208.0
10440,CURSOR XY ,335.0,208.0
10457,CURSOR XY ,335.0,208.0
10474,CURSOR XY ,335.0,208.0
10492,CURSOR XY ,335.0,208.0
10507,CURSOR XY ,335.0,208.0
10524,CURSOR XY ,335.0,208.0
10540,CURSOR XY ,335.0,208.0
10557,CURSOR XY ,335.0,208.0
10574,CURSOR XY ,335.0,208.0
10590,CURSOR XY ,335.0,208.0
10607,CURSOR XY ,335.0,208.0
10624,CURSOR XY ,335.0,208.0
10641,CURSOR XY ,335.0,208.0
10657,CURSOR XY ,334.0,207.0
10674,CURSOR XY ,331.0,207.0
10691,CURSOR XY ,329.0,206.0
10707,CURSOR XY ,326.0,205.0
10725,CURSOR XY ,322.0,204.0
10741,CURSOR XY ,320.0,203.0
10758,CURSOR XY ,318.0,202.0
10775,CURSOR XY ,316.0,201.0
10792,CURSOR XY ,315.0,201.0
10808,CURSOR XY ,315.0,201.0
10824,CURSOR XY ,314.0,201.0
10841,CURSOR XY ,314.0,200.0
10857,CURSOR XY ,313.0,200.0
10874,CURSOR XY ,313.0,200.0
10891,CURSOR XY ,313.0,200.0
10907,CURSOR XY ,313.0,200.0
10924,CURSOR XY ,313.0,200.0
10940,CURSOR XY ,313.0,200.0
10958,CURSOR XY ,313.0,200.0
10974,CURSOR XY ,313.0,200.0
10991,CURSOR XY ,313.0,200.0
11008,CURSOR XY ,313.0,200.0
11024,CURSOR XY ,313.0,200.0
11041,CURSOR XY ,313.0,200.0
11058,CURSOR XY ,313.0,200.0
11075,CURSOR XY ,313.0,200.0
11090,CURSOR XY ,313.0,200.0
11107,CURSOR XY ,313.0,200.0
11125,CURSOR XY ,313.0,200.0
11142,CURSOR XY ,313.0,200.0
###END,0,1,6,true,1635

###IN_COUNT_START,0,1,6,true,1635
0,0,0,0,0,0,1,0,
###IN_COUNT_END,0,1,6,true,1635

###IN_TIMES_START,0,1,6,true,1635
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,10140,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
###IN_TIMES_END,0,1,6,true,1635

###OUT_COUNT_START,0,1,6,true,1635
0,0,0,0,0,0,0,0,
###OUT_COUNT_END,0,1,6,true,1635

